student_id,first_name,last_name,email,age,year_level,course,section,gpa,units_enrolled,tuition_fee,scholarship,region,contact_no,student_status
2021-00922,Michael,Castillo,michael.castillo@school.edu.ph,21.0,Second Year,BS Computer Science,A,2.6,24.0,38178.72,No,Region XI,09956789742,Regular
2021-09659,Tracy,Smith,tracy.smith@school.edu.ph,19.0,3rd Year,BS Architecture,A,1.59,21.0,51747.53,Yes,Region XII,09487080174,Returnee
2021-05214,Samuel,Sanchez,samuel.sanchez@school.edu.ph,25.0,3rd Year,BS Business Administration,B,1.88,21.0,33709.25,No,Region XI,09540054094,Regular
2021-00525,Stacy,Duncan,stacy.duncan@school.edu.ph,25.0,4th Year,BS Psychology,B,1.48,18.0,38361.92,No,NCR,09203693388,Regular
2021-04900,Larry,Graham,larry.graham@school.edu.ph,16.0,FOURTH YEAR,BS Psychology,B,N/A,21.0,45794.68,Yes,CAR,09533046650,Regular
2021-07755,William,Reed,william.reed@school.edu.ph,19.0,Year 1,BS Business Administration,B,1.93,21.0,50260.33,No,NCR,09698464103,Regular
2021-07654,Eugene,Baker,eugene.baker@school.edu.ph,21.0,3rd Year,BS Computer Science,A,1.7,18.0,35759.37,No,Region X,09954057129,Regular
2021-02817,Jane,Cantrell,jane.cantrell@school.edu.ph,19.0,2nd Year,BS Architecture,C,2.53,21.0,38220.38,No,Region IX,09190770196,Regular
2021-01420,Danielle,Brady,danielle.brady@school.edu.ph,26.0,4th Year,BS Education,A,2.36,21.0,37396.03,No,Region I,09131322804,REG
2021-06914,Donna,Matthews,donna.matthews@school.edu.ph,17.0,1st Year,BS Nursing,C,1.61,21.0,35538.13,Yes,Region IX,097562902,Regular
2021-06270,Jared,Maxwell,jared.maxwell@school.edu.ph,24.0,3,BS Business Administration,B,3.16,21.0,35342.39,No,Region IV-A,09242015997,reg
2021-04084,Ryan,,ryan.williams@school.edu.ph,26.0,3rd Year,BS Business Administration,B,3.22,18.0,38170.48,No,Region III,09466917992,irreg
2021-02912,Sandra,Alvarez,sandra.alvarez@school.edu.ph,24.0,1st Year,BS Civil Engineering,D,1.67,21.0,45601.98,No,Region II,09639236743,REGULAR
2021-07388,Travis,Wilkins,travis.wilkins@school.edu.ph,20.0,fourth year,BS Business Administration,A,3.07,18.0,40196.27,Yes,Region III,09494295967,Regular
2021-05776,Jennifer,Harris,jennifer.harris@school.edu.ph,20.0,2nd Year,BS Tourism,A,1.48,21.0,40981.18,No,Region VII,09930178643,Returnee
2021-06846,Benjamin,Wright,benjamin.wright@school.edu.ph,16.0,1st Year,BS Computer Science,D,3.25,21.0,45748.79,No,Region IX,09612127164,Regular
2021-03868,Stephanie,Rogers,stephanie.rogers@school.edu.ph,21.0,3rd Year,BS Architecture,B,2.47,21.0,33411.36,No,BARMM,09140195056,Regular
2021-02811,Jennifer,Lewis,jennifer.lewis@school.edu.ph,18.0,first year,BS Civil Engineering,A,2.19,18.0,42195.51,No,CAR,09926159475,transferee
2021-04990,Melissa,Robertson,melissa.robertson@school.edu.ph,21.0,3rd Year,BS Education,B,3.42,21.0,49298.2,No,Region I,09748678637,REG
2021-09884,Mary,Fields,mary.fields@school.edu.ph,26.0,4th Year,BS Civil Engineering,A,3.32,21.0,45573.52,No,Region II,09825076507,Irregular
2021-08506,Jeffrey,Green,jeffrey.green@school.edu.ph,25.0,3rd Year,BS Business Administration,A,2.59,18.0,43695.25,No,Region IV-B,09640546713,RETURNEE
2021-02379,Melissa,Jackson,melissa.jackson@school.edu.ph,26.0,2nd Year,BS Accountancy,C,3.19,21.0,42087.21,Yes,Region VI,09230258063,REGULAR
2021-08729,Kelly,Moore,kelly.moore@school.edu.ph,26.0,2nd Year,BS Information Technology,C,2.84,21.0,35250.21,No,Region VII,09769512542,Regular
2021-08058,Daniel,Sanchez,daniel.sanchez@school.edu.ph,25.0,1st Year,BS Tourism,B,3.41,24.0,58106.37,Yes,Region VI,09565974650,Regular
2021-03315,Jamie,Rodriguez,jamie.rodriguez@school.edu.ph,25.0,1st Year,BS Architecture,A,2.64,18.0,36403.25,No,NCR,09645570167,Regular
2021-05940,Adam,Ramos,adam.ramos@school.edu.ph,18.0,1st Year,BS Architecture,D,1.02,18.0,29653.9,YES,Region III,09162033292,Regular
2021-05368,Cory,Young,cory.young@school.edu.ph,24.0,2nd Year,BS Business Administration,C,,18.0,41023.09,Yes,Region XII,09472928462,REGULAR
2021-02311,Carol,Case,carol.case@school.edu.ph,19.0,second year,BS Tourism,A,2.89,21.0,39823.97,yes,Region IV-B,09573927553,Irregular
2021-06167,Bianca,York,bianca.york@school.edu.ph,24.0,2nd Year,BS Computer Science,A,1.74,18.0,30263.9,No,Region XI,09586022322,Irregular
2021-02384,John,Cox,john.cox@school.edu.ph,17.0,2nd Year,BS Civil Engineering,A,N/A,21.0,38956.59,No,Region III,09362624542,TRANSFEREE
2021-01895,Cassandra,Hodges,cassandra.hodges@school.edu.ph,17.0,2nd Year,BS Psychology,B,1.25,21.0,36220.39,No,Region I,09761369770,Regular
2021-08591,Timothy,Mccann,timothy.mccann@school.edu.ph,20.0,4th Year,BS Education,B,1.81,24.0,46720.32,Yes,Region IV-B,09183093448,Regular
2021-04880,Jonathan,,jonathan.martin@school.edu.ph,25.0,fourth year,BS Accountancy,A,2.71,21.0,49666.7,Yes,NCR,,Transfer
2021-02479,Patrick,Manning,patrick.manning@school.edu.ph,22.0,1st Year,BS Business Administration,C,2.62,18.0,36782.16,No,Region VI,09755990131,Transferee
2021-06762,Christian,Hall,christian.hall@school.edu.ph,21.0,1,BS Education,B,2.74,21.0,41643.7,Yes,Region X,09701684029,RETURNEE
2021-06471,Brett,Mitchell,brett.mitchell@school.edu.ph,16.0,3rd Year,BS Business Administration,B,1.33,21.0,33460.13,No,Region III,09763047617,irreg
2021-03787,Adriana,Jones,adriana.jones@school.edu.ph,26.0,2nd Year,BS Civil Engineering,C,1.12,18.0,28720.08,No,Region XI,09639401811,REG
2021-00931,Jeffrey,Cox,jeffrey.cox@school.edu.ph,25.0,First Year,BS Psychology,B,1.23,15.0,30519.3,No,Region VII,09464840605,Regular
2021-04930,Victor,Warren,victor.warren@school.edu.ph,21.0,4th Year,BS Business Administration,A,1.41,18.0,30253.86,No,Region VIII,09980897770,Regular
2021-06996,Stacy,Thompson,stacy.thompson@school.edu.ph,23.0,2nd Year,BS Education,C,3.17,18.0,40083.22,No,Region IX,09714868729,Irregular
2021-02374,Abigail,Harris,abigail.harris@school.edu.ph,16.0,2nd Year,BS Architecture,A,3.15,18.0,29616.79,Yes,Region I,09943493564,Transferee
2021-09548,Chris,Chaney,chris.chaney@school.edu.ph,17.0,1st Year,BS Computer Science,C,3.06,15.0,30363.22,Yes,Region V,09622754862,Irregular
2021-05673,  Edward  ,Stein,edward.stein@school.edu.ph,18.0,third year,BS Civil Engineering,A,1.54,18.0,32006.25,No,Region VII,09258226709,REG
2021-03563,Kenneth,Parks,kenneth.parks@school.edu.ph,22.0,1st Year,BS Civil Engineering,C,2.1,24.0,42463.49,No,BARMM,09738881101,IRREGULAR
2021-02829,Debra,Paul,debra.paul@school.edu.ph,24.0,2nd Year,BS Tourism,A,2.27,21.0,31506.79,Yes,Region IV-B,09693563318,Regular
2021-08833,Timothy,Harrison,timothy.harrison@school.edu.ph,21.0,3rd Year,BS Business Administration,A,2.75,18.0,30413.03,No,Region VII,09557199926,Transferee
2021-06380,Jennifer,Craig,jennifer.craig@school.edu.ph,17.0,4th Year,BS Tourism,A,2.08,15.0,31423.82,No,Region IV-A,09388385251,Regular
2021-05847,Joseph,Kelley,joseph.kelley@school.edu.ph,23.0,First Year,BS Psychology,D,3.12,21.0,33250.88,Yes,Region VIII,09995399192,reg
2021-06835,Donna,Shepherd,donna.shepherd@school.edu.ph,22.0,Fourth Year,BS Education,B,3.31,21.0,45140.15,No,Region II,09444979381,Regular
2021-07885,Richard,Mendoza,richard.mendoza@school.edu.ph,25.0,1st Year,BS Information Technology,A,2.58,21.0,52108.93,No,CAR,09318746632,Regular
2021-04418,  Sharon  ,Smith,sharon.smith@school.edu.ph,17.0,1st Year,BS Psychology,A,1.48,18.0,35214.44,No,BARMM,09932858219,Regular
2021-03661,Jared,Greer,jared.greer@school.edu.ph,25.0,Second Year,BS Psychology,C,2.67,18.0,44196.0,Yes,Region VIII,09423071175,Transferee
2021-02318,Kimberly,Butler,kimberly.butler@school.edu.ph,20.0,2nd Year,BS Accountancy,A,2.87,21.0,43220.14,No,Region II,09247481857,Transferee
2021-07744,Teresa,Brown,teresa.brown@school.edu.ph,23.0,1st Year,BS Computer Science,D,1.89,24.0,48763.09,No,Region VI,09445049909,Regular
2021-06836,Benjamin,Thompson,benjamin.thompson@school.edu.ph,26.0,1st Year,BS Architecture,C,1.51,21.0,41347.48,No,Region IX,,REG
2021-03295,Shannon,Jones,shannon.jones@school.edu.ph,24.0,4th Year,BS Nursing,B,1.68,18.0,42065.21,No,CAR,09692866520,Irregular
2021-06834,Brandi,Johnson,brandi.johnson@school.edu.ph,26.0,4th Year,BS Architecture,B,2.05,24.0,56805.43,na,CAR,09351745039,REG
2021-06280,Dominique,Wright,dominique.wright@school.edu.ph,19.0,1st Year,BS Architecture,B,1.78,18.0,40154.21,No,Region IV-B,,Transferee
2021-09243,  Kathleen  ,James,kathleen.james@school.edu.ph,23.0,3,BS Nursing,A,1.52,18.0,29903.58,No,Region X,09868013835,Regular
2021-05338,Regina,Russell,regina.russell@school.edu.ph,20.0,2nd Year,BS Business Administration,B,1.91,18.0,40492.49,Yes,Region VIII,09102707385,Irregular
2021-08682,Abigail,Williamson,abigail.williamson@school.edu.ph,23.0,3,BS Tourism,A,1.23,18.0,29287.42,No,Region III,09665169914,REG
2021-08603,Gregory,Rodriguez,gregory.rodriguez@school.edu.ph,22.0,4th Year,BS Computer Science,A,1.8,21.0,34871.42,No,Region IV-B,09436706856,transferee
2021-07549,Sharon,Guerra,sharon.guerra@school.edu.ph,25.0,4th Year,BS Tourism,B,1.82,15.0,34558.73,Yes,Region I,09136244918,Reg
2021-08745,Eric,Kaiser,eric.kaiser@school.edu.ph,19.0,2,BS Computer Science,A,2.09,18.0,43394.48,No,Region X,09963272273,Regular
2021-08841,Sandra,Thornton,sandra.thornton@school.edu.ph,17.0,2nd Year,BS Information Technology,B,1.65,21.0,51139.16,Yes,CAR,09604607098,Regular
2021-06979,Bryan,Evans,bryan.evans@school.edu.ph,21.0,3,BS Computer Science,B,,18.0,43493.58,No,Region VI,09794756833,irregular
2021-05894,Katherine,Park,katherine.park@school.edu.ph,22.0,1st Year,BS Psychology,C,2.09,21.0,52445.35,No,Region III,09655137912,Regular
2021-06465,Gregory,Fischer,gregory.fischer@school.edu.ph,18.0,3rd Year,BS Information Technology,B,2.85,18.0,33643.84,Yes,Region VI,09733043578,IRREG
2021-06668,Brenda,Harrison,brenda.harrison@school.edu.ph,20.0,3rd Year,BS Computer Science,B,1.39,18.0,37027.21,No,CAR,09115811244,Regular
2021-06738,Vanessa,Riggs,vanessa.riggs@school.edu.ph,23.0,1st Year,BS Tourism,A,2.06,21.0,41601.3,No,Region XI,09968498221,REGULAR
2021-09127,Alexander,Edwards,alexander.edwards@school.edu.ph,22.0,2nd Year,BS Psychology,A,2.8,18.0,41459.54,No,Region IV-A,09820586864,reg
2021-04891,Nancy,Meyers,nancy.meyers@school.edu.ph,16.0,first year,BS Tourism,D,1.93,24.0,40034.16,Yes,BARMM,09119513871,Irregular
2021-09868,Jerry,Franklin,jerry.franklin@school.edu.ph,22.0,1st Year,BS Psychology,A,1.26,18.0,32755.85,No,NCR,09113139785,Regular
2021-04545,Grant,Jones,grant.jones@school.edu.ph,23.0,Second Year,BS Information Technology,B,1.81,18.0,40450.72,No,Region VI,09290542002,Regular
2021-03223,Kyle,Washington,kyle.washington@school.edu.ph,22.0,1st Year,BS Architecture,B,2.08,18.0,31478.43,No,Region IV-B,09445493050,Irregular
2021-01552,Jose,Ramos,jose.ramos@school.edu.ph,24.0,3rd Year,BS Accountancy,B,3.15,21.0,44625.3,No,NCR,09383113206,Return
2021-07598,Stephen,Ramirez,stephen.ramirez@school.edu.ph,19.0,1st Year,BS Computer Science,D,1.21,18.0,PHP 38820.07,No,Region IV-A,09992978282,regular
2021-07976,Miguel,Parsons,miguel.parsons@school.edu.ph,25.0,1st Year,BS Architecture,B,3.14,18.0,PHP 37634.63,No,Region V,09612611919,Transferee
2021-00211,Max,Patterson,max.patterson@school.edu.ph,26.0,2nd Year,BS Business Administration,A,,18.0,37101.37,No,BARMM,09437694037,Irregular
2021-01434,Manuel,Mcdowell,manuel.mcdowell@school.edu.ph,21.0,3rd Year,BS Nursing,A,2.75,15.0,36418.83,No,Region IV-A,09187144741,Irregular
2021-06995,Andrew,Lopez,andrew.lopez@school.edu.ph,18.0,Fourth Year,BS Computer Science,A,3.48,18.0,32681.77,No,Region XI,09320381430,Regular
2021-08472,Francisco,Jones,francisco.jones@school.edu.ph,16.0,1st Year,BS Nursing,C,1.04,21.0,34861.76,Yes,Region VIII,09629100384,Regular
2021-04795,Norman,Mccarthy,norman.mccarthy@school.edu.ph,26.0,1st Year,BS Education,C,1.4,21.0,38125.87,Yes,Region I,09236259676,Irregular
2021-05232,Parker,Contreras,parker.contreras@school.edu.ph,26.0,2nd Year,BS Tourism,A,1.08,18.0,43015.23,Yes,Region VI,09520890278,Regular
2021-06097,Valerie,Ruiz,valerie.ruiz@school.edu.ph,16.0,1st Year,BS Psychology,C,,24.0,42808.65,No,BARMM,09911998014,Regular
2021-04521,Daniel,Shepard,daniel.shepard@school.edu.ph,24.0,4th Year,BS Accountancy,B,,21.0,33979.66,No,Region XII,09761559866,Regular
2021-05023,Holly,Holt,holly.holt@school.edu.ph,26.0,4th Year,BS Accountancy,A,2.24,18.0,36428.85,No,Region XI,09502719555,REG
2021-08344,Kristy,Smith,kristy.smith@school.edu.ph,20.0,2,BS Civil Engineering,A,,18.0,44252.81,Yes,Region IV-A,09303639134,Regular
2021-00145,Lynn,Cole,lynn.cole@school.edu.ph,16.0,1st Year,BS Computer Science,C,1.11,18.0,27847.51,No,CAR,09470806406,Irregular
2021-00460,Andrea,Nicholson,andrea.nicholson@school.edu.ph,20.0,1st Year,BS Civil Engineering,D,3.26,21.0,39287.64,No,Region IV-A,09132893947,Regular
2021-05437,Adrienne,Hernandez,adrienne.hernandez@school.edu.ph,20.0,1st Year,BS Architecture,A,1.38,18.0,30427.07,No,Region XII,09214823611,Regular
2021-01436,Linda,Morrison,linda.morrison@school.edu.ph,16.0,1st Year,BS Computer Science,C,N/A,15.0,29565.12,No,Region X,09317995417,Regular
2021-01862,Cindy,Shelton,cindy.shelton@school.edu.ph,23.0,3rd Year,BS Nursing,B,2.24,21.0,37013.83,No,NCR,,Regular
2021-01716,Priscilla,Grant,priscilla.grant@school.edu.ph,24.0,4th Year,BS Business Administration,B,3.32,18.0,43982.13,No,Region I,09119404637,Regular
2021-06358,Abigail,Kelley,abigail.kelley@school.edu.ph,20.0,2nd Year,BS Tourism,A,1.88,21.0,35422.59,No,Region IV-B,09528038396,Regular
2021-09619,Jeffrey,Mclaughlin,jeffrey.mclaughlin@school.edu.ph,21.0,3rd Year,BS Education,A,2.21,18.0,37757.26,No,Region I,09142539324,Regular
2021-07283,Brittany,Williams,brittany.williams@school.edu.ph,21.0,1st Year,BS Computer Science,C,1.25,21.0,47400.67,No,Region V,09698578119,Regular
2021-07317,Sandy,Johnson,sandy.johnson@school.edu.ph,20.0,1st Year,BS Civil Engineering,D,2.22,21.0,43116.34,No,Region IX,09620284788,Regular
2021-08271,Patricia,Singh,patricia.singh@school.edu.ph,21.0,2nd Year,BS Architecture,A,3.34,21.0,45480.81,No,Region XI,09726554808,Irregular
2021-05989,Mike,Nguyen,mike.nguyen@school.edu.ph,22.0,3rd Year,BS Tourism,B,1.11,18.0,29232.49,No,Region XI,09799273096,Regular
2021-04905,Alyssa,Campbell,alyssa.campbell@school.edu.ph,21.0,4th Year,BS Education,A,2.5,18.0,43026.82,No,Region I,09757330182,Transferee
2021-05631,Steve,Jones,STEVE.JONES@SCHOOL.EDU.PH,24.0,3rd Year,BS Business Administration,B,1.92,21.0,41240.6,No,Region IV-B,09312198175,Regular
2021-09931,Cheryl,Johnson,cheryl.johnson@school.edu.ph,20.0,4th Year,BS Psychology,B,1.07,18.0,32122.69,Yes,Region V,09289086767,reg
2021-04454,Lori,Henson,lori.henson@school.edu.ph,20.0,3rd Year,BS Tourism,A,1.93,21.0,35444.69,No,Region IX,09349696697,REGULAR
2021-00791,David,Ware,david.ware@school.edu.ph,26.0,1st Year,BS Civil Engineering,D,2.59,21.0,50308.46,Yes,NCR,09731667288,Irregular
2021-02666,Katherine,Stark,katherine.stark@school.edu.ph,17.0,1st Year,BS Civil Engineering,C,1.21,18.0,42777.97,No,BARMM,09231915340,Irregular
2021-00349,Gregory,Woods,gregory.woods@school.edu.ph,26.0,2nd Year,BS Education,C,2.03,15.0,26211.36,No,BARMM,09948369306,Irregular
2021-00078,Robert,Hurley,robert.hurley@school.edu.ph,19.0,1st Year,BS Nursing,B,2.37,18.0,35549.4,Yes,Region II,09625365994,Transferee
2021-03504,Michael,Moss,michael.moss@school.edu.ph,23.0,1st Year,BS Computer Science,D,1.96,21.0,52156.82,No,Region X,09384778990,Regular
2021-05690,Kevin,Ramirez,kevin.ramirez@school.edu.ph,24.0,THIRD YEAR,BS Computer Science,B,1.55,21.0,37391.92,No,Region IV-B,09952752789,REG
2021-04290,Ryan,Benitez,ryan.benitez@school.edu.ph,26.0,3rd Year,BS Psychology,A,3.44,18.0,33282.15,Yes,CAR,09290148048,Regular
2021-09843,Candice,Petersen,candice.petersen@school.edu.ph,16.0,1st Year,BS Information Technology,D,2.61,18.0,30382.32,No,Region V,09917102595,irreg
2021-08308,Michelle,Powell,MICHELLE.POWELL@SCHOOL.EDU.PH,19.0,2nd Year,BS Tourism,C,1.77,18.0,30230.13,No,Region X,09700829596,Regular
2021-09742,Teresa,Huang,teresa.huang@school.edu.ph,26.0,1st Year,BS Tourism,A,1.68,24.0,55662.1,No,Region III,09170979361,Regular
2021-03985,Jody,Harris,jody.harris@school.edu.ph,24.0,3rd Year,BS Tourism,B,2.08,18.0,42964.71,No,Region VI,09539803308,Irregular
2021-06841,  Glenn  ,Mccann,glenn.mccann@school.edu.ph,22.0,4th Year,BS Architecture,A,1.48,18.0,40677.76,No,Region VIII,09956935274,Regular
2021-08578,John,Robbins,john.robbins@school.edu.ph,22.0,1st Year,BS Information Technology,B,2.12,18.0,42396.11,No,CAR,09730366539,Returnee
2021-08447,Christopher,Hancock,christopher.hancock@school.edu.ph,25.0,2nd Year,BS Accountancy,B,1.1,18.0,29508.77,No,Region VI,09174560682,Reg
2021-04524,Leslie,Cannon,leslie.cannon@school.edu.ph,26.0,Second Year,BS Psychology,C,2.99,24.0,57337.4,No,Region XII,09781065609,Reg
2021-08063,Sarah,Moore,sarah.moore@school.edu.ph,17.0,Year 4,BS Nursing,A,1.88,21.0,35538.14,No,CAR,09238797991,Regular
2021-05431,Gregory,Bailey,gregory.bailey@school.edu.ph,22.0,3rd Year,BS Civil Engineering,A,1.23,18.0,42962.68,Yes,CAR,09325331808,Reg
2021-04173,Jasmine,King,jasmine.king@school.edu.ph,23.0,2nd Year,BS Tourism,A,3.11,18.0,35123.21,No,Region VI,09475339059,Regular
2021-03050,Eric,King,eric.king@school.edu.ph,21.0,First Year,BS Tourism,A,2.95,21.0,32934.31,No,Region X,09716216813,Regular
2021-00913,Lisa,Roberts,lisa.roberts@school.edu.ph,17.0,3rd Year,BS Nursing,B,1.43,18.0,44788.22,No,Region IV-A,09154518064,Regular
2021-07089,Marcia,Rangel,marcia.rangel@school.edu.ph,19.0,First Year,BS Architecture,B,2.45,21.0,32311.77,No,Region IV-A,09673263738,regular
2021-05581,Michael,Barrett,michael.barrett@school.edu.ph,16.0,1st Year,BS Psychology,C,2.05,18.0,35596.4,Yes,CAR,09230504376,Regular
2021-08334,Richard,Hicks,richard.hicks@school.edu.ph,23.0,2nd Year,BS Business Administration,A,1.29,21.0,47193.27,Yes,Region II,09705227409,Regular
2021-00451,Andrew,Young,andrew.young@school.edu.ph,25.0,3rd Year,BS Education,A,1.96,21.0,47801.43,No,Region V,09668158268,Regular
2021-05055,Joseph,Baker,joseph.baker@school.edu.ph,24.0,Year 2,BS Computer Science,B,2.54,24.0,51810.07,No,Region IV-B,09247932385,REGULAR
2021-07052,Jeffrey,Walker,jeffrey.walker@school.edu.ph,19.0,second year,BS Civil Engineering,A,1.42,24.0,59394.26,No,NCR,09274868832,Reg
2021-09475,Richard,Jones,richard.jones@school.edu.ph,18.0,Fourth Year,BS Tourism,B,2.0,21.0,40953.49,Yes,NCR,09677183654,Irregular
2021-09555,Emily,Lynch,emily.lynchschool.edu.ph,21.0,Year 3,BS Architecture,A,2.15,18.0,PHP 36553.99,Yes,Region XI,09735108981,Regular
2021-03875,Sara,Robinson,sara.robinson@school.edu.ph,20.0,1st Year,BS Education,D,2.11,15.0,24010.12,No,Region VI,09697877050,Regular
2021-09534,Diana,Wood,diana.wood@school.edu.ph,20.0,4th Year,BS Nursing,A,2.07,18.0,30469.09,No,Region XII,09999556349,Regular
2021-08040,Calvin,Larson,calvin.larson@school.edu.ph,20.0,4th Year,BS Business Administration,B,0.1,18.0,35478.62,No,Region I,09972903266,Irregular
2021-01951,Sarah,Howard,sarah.howard@school.edu.ph,18.0,1st Year,BS Psychology,B,1.88,18.0,33264.35,No,BARMM,,Regular
2021-06620,Karl,Davis,karl.davis@school.edu.ph,16.0,3,BS Business Administration,B,3.17,24.0,58233.02,No,Region XII,09498074249,Regular
2021-06137,Sharon,Mcdaniel,sharon.mcdaniel@school.edu.ph,21.0,Second Year,BS Psychology,A,2.17,18.0,28023.4,No,Region VII,09977358932,Regular
2021-03027,Joshua,Thompson,joshua.thompson@school.edu.ph,18.0,4th Year,BS Nursing,A,2.61,18.0,36939.7,No,Region X,09181602007,Irregular
2021-02324,Tanya,Dunn,tanya.dunn@school.edu.ph,16.0,1st Year,BS Computer Science,D,2.69,21.0,51736.89,No,Region II,09321071257,Transferee
2021-03521,Christian,Huffman,christian.huffman@school.edu.ph,19.0,1st Year,BS Business Administration,A,2.28,24.0,55837.15,No,Region IV-A,09133714457,Irregular
2021-03499,Cheryl,Harris,cheryl.harris@school.edu.ph,19.0,First Year,BS Accountancy,A,1.59,24.0,43083.74,No,NCR,09414571238,Regular
2021-08463,Nicole,Price,nicole.price@school.edu.ph,19.0,1st Year,BS Business Administration,D,1.42,24.0,41143.42,No,Region IV-B,09297896047,Regular
2021-00683,Lori,Turner,lori.turner@school.edu.ph,20.0,1st Year,BS Business Administration,B,2.5,18.0,39030.31,No,Region III,09176107007,Regular
2021-03292,John,Lynch,john.lynch@school.edu.ph,24.0,4th Year,BS Information Technology,B,3.15,18.0,27107.22,No,CAR,09212479669,Regular
2021-04584,Amanda,Miller,amanda.miller@school.edu.ph,16.0,Third Year,BS Business Administration,A,3.15,21.0,39028.45,No,Region XII,09528805552,Regular
2021-03781,Donald,Brown,DONALD.BROWN@SCHOOL.EDU.PH,17.0,Second Year,BS Accountancy,C,1.98,18.0,43485.59,No,BARMM,09250262765,Regular
2021-03884,Rodney,Owen,rodney.owen@school.edu.ph,23.0,1st Year,BS Civil Engineering,C,3.18,18.0,28760.89,No,Region VIII,09110353744,Regular
2021-00991,Keith,Weaver,keith.weaver@school.edu.ph,18.0,3rd Year,BS Architecture,B,3.44,24.0,38570.25,No,Region VIII,09682785263,Regular
2021-04030,Julie,Allen,julie.allen@school.edu.ph,18.0,2nd Year,BS Business Administration,B,1.55,21.0,42709.06,No,Region IV-A,09176726487,Regular
2021-05307,Madison,Chase,madison.chase@school.edu.ph,26.0,2nd Year,BS Architecture,A,1.88,21.0,44667.0,No,Region V,09483236930,Regular
2021-02904,Brenda,Brown,brenda.brown@school.edu.ph,21.0,2nd Year,BS Civil Engineering,B,2.87,24.0,45681.07,No,NCR,09317278817,Returnee
